Date,1$,2$,5$,10$,20$,50$,100$,Total
31/05/2016,,,854 ,1197 ,3211 ,32117 ,32528 ,69907 
30/06/2016,,,851 ,1196 ,3196 ,32145 ,32820 ,70209 
31/07/2016,,,859 ,1208 ,3191 ,32313 ,33050 ,70620 
31/08/2016,,,859 ,1209 ,3184 ,32510 ,33108 ,70870 
30/09/2016,,,1011 ,1272 ,3250 ,33090 ,33306 ,71929 
31/10/2016,,,1005 ,1265 ,3248 ,33171 ,33395 ,72084 
30/11/2016,,,1027 ,1284 ,3300 ,33475 ,33874 ,72959 
31/12/2016,,,1058 ,1289 ,3506 ,35341 ,34646 ,75840 
31/01/2017,,,1077 ,1288 ,3342 ,34011 ,34309 ,74027 
28/02/2017,,,1050 ,1268 ,3271 ,33640 ,33907 ,73136 
31/03/2017,,,1058 ,1284 ,3298 ,33889 ,33562 ,73091 
30/04/2017,,,1078 ,1297 ,3386 ,34641 ,33668 ,74071 
31/05/2017,,,1076 ,1287 ,3301 ,34247 ,33476 ,73387 
30/06/2017,,,1055 ,1284 ,3286 ,34309 ,33689 ,73623 
31/07/2017,,,1053 ,1317 ,3306 ,34552 ,33787 ,74015 
31/08/2017,,,1077 ,1324 ,3306 ,34724 ,33773 ,74204 
30/09/2017,,,1068 ,1410 ,3352 ,35165 ,33801 ,74797 
31/10/2017,,,1046 ,1403 ,3362 ,35404 ,33564 ,74779 
30/11/2017,,,1058 ,1416 ,3422 ,35931 ,34189 ,76015 
31/12/2017,,,1080 ,1429 ,3581 ,37432 ,34672 ,78193 
31/01/2018,,,1094 ,1418 ,3365 ,35674 ,34313 ,75863 
28/02/2018,,,1105 ,1406 ,3336 ,35484 ,34091 ,75422 
31/03/2018,,,1095 ,1406 ,3420 ,36115 ,34387 ,76423 
30/04/2018,,,1079 ,1382 ,3366 ,35759 ,34308 ,75896 
31/05/2018,,,1063 ,1343 ,3300 ,35475 ,34244 ,75426 
30/06/2018,,,1051 ,1330 ,3263 ,35516 ,34406 ,75565 
31/07/2018,,,1039 ,1333 ,3305 ,35532 ,34777 ,75987 
31/08/2018,,,1028 ,1349 ,3352 ,35921 ,34790 ,76439 
30/09/2018,,,1006 ,1356 ,3382 ,36911 ,34931 ,77587 
31/10/2018,,,998 ,1360 ,3436 ,38600 ,35084 ,79478 
30/11/2018,,,1010 ,1373 ,3468 ,39121 ,35616 ,80589 
31/12/2018,,,1037 ,1393 ,3628 ,38930 ,36151 ,81140 
31/01/2019,,,1032 ,1385 ,3481 ,38572 ,36087 ,80557 
28/02/2019,,,1028 ,1375 ,3437 ,38135 ,36026 ,80000 
31/03/2019,,,1019 ,1365 ,3393 ,38011 ,35907 ,79695 
30/04/2019,,,1020 ,1373 ,3480 ,38184 ,36142 ,80199 
31/05/2019,,,1017 ,1362 ,3370 ,37907 ,35968 ,79624 
30/06/2019,,,1003 ,1340 ,3337 ,38201 ,36144 ,80024 
31/07/2019,,,996 ,1342 ,3351 ,38386 ,36411 ,80486 
31/08/2019,,,999 ,1348 ,3351 ,38355 ,36606 ,80659 
30/09/2019,,,997 ,1356 ,3587 ,38277 ,36801 ,81018 
31/10/2019,,,1007 ,1368 ,3684 ,39021 ,36946 ,82025 
30/11/2019,,,1029 ,1398 ,3669 ,38898 ,37397 ,82391 
31/12/2019,,,1063 ,1446 ,3769 ,39473 ,38206 ,83956 
31/01/2020,,,1060 ,1440 ,3715 ,39211 ,37894 ,83321 
29/02/2020,,,1055 ,1423 ,3664 ,39245 ,37742 ,83130 
31/03/2020,,,1052 ,1417 ,3689 ,40143 ,39030 ,85330 
30/04/2020,,,1044 ,1407 ,3635 ,40442 ,39175 ,85703 
31/05/2020,,,1039 ,1400 ,3594 ,42171 ,39881 ,88084 
30/06/2020,,,1033 ,1386 ,3631 ,43626 ,40426 ,90102 
31/07/2020,,,1029 ,1381 ,3736 ,46388 ,41502 ,94037 
31/08/2020,,,1027 ,1371 ,3728 ,46927 ,41761 ,94814 
30/09/2020,,,1023 ,1367 ,3705 ,47114 ,42114 ,95323 
31/10/2020,,,1026 ,1372 ,3698 ,47589 ,42784 ,96468 
30/11/2020,,,1030 ,1376 ,3676 ,47783 ,43054 ,96918 
31/12/2020,,,1044 ,1414 ,3827 ,48877 ,43400 ,98562 
31/01/2021,,,1040 ,1405 ,3800 ,48569 ,43316 ,98130 
28/02/2021,,,1037 ,1401 ,3761 ,47939 ,43183 ,97321 
31/03/2021,,,1032 ,1392 ,3719 ,47382 ,43249 ,96774 
30/04/2021,,,1031 ,1387 ,3688 ,46871 ,43267 ,96244 
31/05/2021,,,1027 ,1385 ,3623 ,46455 ,43231 ,95721 
30/06/2021,,,1023 ,1378 ,3581 ,46181 ,43322 ,95485 
31/07/2021,,,1027 ,1372 ,3567 ,46444 ,43539 ,95949 
31/08/2021,,,1028 ,1367 ,3629 ,47496 ,43851 ,97371 
30/09/2021,,,1036 ,1368 ,3708 ,48566 ,44347 ,99025 
31/10/2021,,,1043 ,1373 ,3787 ,49591 ,44929 ,100725 
30/11/2021,,,1050 ,1380 ,3793 ,49873 ,45364 ,101460 
31/12/2021,,,1052 ,1401 ,3828 ,50480 ,45993 ,102753 
31/01/2022,,,1047 ,1396 ,3795 ,50240 ,45958 ,102436 
28/02/2022,,,1045 ,1392 ,3774 ,49681 ,45937 ,101829 
31/03/2022,,,1045 ,1393 ,3810 ,49618 ,46168 ,102033 
30/04/2022,,,1047 ,1402 ,3835 ,49814 ,46400 ,102499 
31/05/2022,,,1045 ,1398 ,3817 ,49698 ,46438 ,102396 
30/06/2022,,,1040 ,1392 ,3791 ,49593 ,46529 ,102345 
31/07/2022,,,1039 ,1386 ,3776 ,49320 ,46700 ,102220 
31/08/2022,,,1034 ,1380 ,3750 ,49362 ,46888 ,102414 
30/09/2022,,,1031 ,1382 ,3757 ,49502 ,47082 ,102754 
31/10/2022,,,1030 ,1382 ,3740 ,49412 ,47151 ,102715 
30/11/2022,,,1027 ,1390 ,3742 ,49301 ,47532 ,102991 
31/12/2022,,,1044 ,1408 ,3843 ,49879 ,47821 ,103995 
31/01/2023,,,1039 ,1403 ,3818 ,49566 ,47786 ,103612 
28/02/2023,,,1035 ,1397 ,3798 ,48937 ,47750 ,102918 
31/03/2023,,,1033 ,1400 ,3769 ,48411 ,47554 ,102166 
30/04/2023,,,1031 ,1403 ,3754 ,48322 ,47705 ,102216 
31/05/2023,,,1026 ,1397 ,3726 ,47878 ,47635 ,101662 
30/06/2023,,,1022 ,1389 ,3699 ,47515 ,47659 ,101285 
31/07/2023,,,1020 ,1388 ,3682 ,46930 ,47664 ,100684 
31/08/2023,,,1014 ,1384 ,3654 ,46831 ,47641 ,100524 
30/09/2023,,,1009 ,1386 ,3642 ,46793 ,47792 ,100622 
31/10/2023,,,1009 ,1389 ,3630 ,46752 ,47970 ,100750 
